Date,MSCI AC World,MSCI World,MSCI EM,MSCI EM Asia,MSCI EM EMEA,MSCI EM EE,MSCI LATAM,MSCI US,MSCI Europe,MSCI EMU
2017-12-18,1015.187,8463.005,2454.683,1097.399,489.838,283.863,7087.492,10877.76,9992.881,395.901
2017-12-19,1012.165,8432.564,2459.007,1102.101,489.507,281.428,7011.215,10842.572,9949.263,394.148
2017-12-20,1011.929,8429.665,2460.486,1100.74,491.753,281.35,7060.92,10834.718,9940.37,393.582
2017-12-21,1014.398,8451.162,2464.437,1100.782,494.171,282.334,7111.698,10857.116,9983.155,394.555
2017-12-22,1014.612,8446.459,2479.338,1109.276,496.414,283.057,7094.804,10852.597,9950.131,392.356
2017-12-25,1014.764,8447.872,2479.376,1109.344,496.316,283.136,7094.804,10852.597,9950.131,392.356
2017-12-26,1014.289,8445.57,2474.552,1105.085,497.861,284.477,7119.578,10841.716,9964.52,393.363
2017-12-27,1016.892,8462.647,2491.082,1110.804,505.503,286.5,7155.711,10850.801,10004.387,394.287
2017-12-28,1019.661,8479.723,2511.113,1120.889,507.349,287.156,7207.264,10874.119,10017.511,393.741
2017-12-29,1018.75,8466.345,2521.743,1125.246,510.723,288.452,7231.101,10817.693,10068.229,394.047
2018-01-01,1018.665,8466.436,2519.764,1124.101,510.588,288.452,7231.101,10817.693,10068.229,394.047
2018-01-02,1026.2,8517.256,2564.603,1145.358,512.365,289.465,7441.598,10907.568,10075.635,394.417
2018-01-03,1030.96,8555.966,2578.254,1151.607,515.686,294.628,7464.375,10977.977,10105.193,396.39
2018-01-04,1039.247,8625.902,2596.417,1157.513,521.381,302.76,7567.906,11024.083,10240.547,404.156
2018-01-05,1046.044,8681.647,2614.873,1167.549,522.601,303.246,7594.36,11100.772,10301.64,407.001
2018-01-08,1047.247,8687.207,2627.702,1174.766,522.076,303.197,7627.896,11121.955,10278.822,406.044
2018-01-09,1048.877,8704.267,2623.943,1173.893,522.944,303.4,7555.571,11139.92,10283.608,406.164
2018-01-10,1048.31,8706.333,2607.508,1167.114,519.77,303.824,7483.522,11125.524,10293.511,406.349
2018-01-11,1052.355,8744.978,2606.381,1163.985,519.965,307.249,7577.525,11206.173,10315.067,407.314
2018-01-12,1059.3,8799.485,2630.695,1175.393,523.967,310.448,7641.571,11278.603,10430.992,412.234
2018-01-15,1063.25,8834.288,2636.075,1175.943,525.77,311.83,7718.044,11278.603,10523.661,416.251
2018-01-16,1061.643,8812.048,2651.811,1183.359,532.785,313.031,7678.327,11237.29,10498.438,415.885
2018-01-17,1067.074,8858.57,2662.164,1184.682,536.838,314.793,7804.363,11342.858,10497.73,415.478
2018-01-18,1066.287,8846.33,2672.865,1188.09,541.447,317.171,7845.591,11326.209,10516.284,416.506
2018-01-19,1071.392,8889.454,2683.943,1196.477,536.884,315.259,7862.643,11380.417,10559.111,419.071
2018-01-22,1077.861,8944.61,2696.87,1199.907,544.464,319.597,7903.557,11472.2,10617.78,421.477
2018-01-23,1083.192,8981.229,2727.109,1218.233,549.973,320.723,7808.376,11498.51,10669.86,423.393
2018-01-24,1084.843,8990.535,2740.985,1216.545,555.626,322.758,8111.534,11492.653,10691.734,422.882
2018-01-25,1086.224,8998.923,2751.241,1218.742,560.063,325.448,8193.384,11500.041,10736.41,425.337
2018-01-26,1093.458,9057.622,2772.297,1230.66,556.495,321.536,8294.575,11634.798,10728.812,425.142
2018-01-29,1086.685,8998.77,2761.212,1230.777,547.618,319.308,8180.382,11557.135,10644.081,421.71
2018-01-30,1076.045,8918.457,2716.909,1209.238,539.045,318.308,8116.841,11432.687,10595.281,419.905
2018-01-31,1076.436,8915.278,2732.109,1215.473,542.071,320.604,8183.24,11438.549,10613.197,421.806
2018-02-01,1075.739,8914.278,2719.774,1206.004,542.189,321.982,8259.015,11434.495,10569.216,420.226
2018-02-02,1056.405,8749.463,2681.076,1193.076,531.065,317.436,8034.089,11195.771,10397.102,412.693
2018-02-05,1025.146,8475.882,2634.263,1173.738,520.633,315.045,7855.052,10742.13,10222.127,406.819
2018-02-06,1019.699,8457.105,2562.11,1133.941,509.991,305.936,7880.182,10924.866,9911.606,394.907
2018-02-07,1020.38,8466.233,2556.121,1127.621,518.607,308.745,7831.173,10874.588,10062.792,400.768
2018-02-08,995.437,8241.133,2533.824,1123.917,507.913,300.964,7629.264,10468.956,9874.75,390.863
2018-02-09,996.007,8266.398,2489.777,1101.573,501.933,295.507,7557.289,10625.693,9722.129,385.713
2018-02-12,1007.837,8367.409,2513.101,1111.271,510.669,300.12,7580.054,10772.665,9861.078,391.248
2018-02-13,1011.081,8387.051,2537.331,1122.675,517.517,305.271,7590.808,10804.162,9862.79,390.82
2018-02-14,1024.257,8490.763,2582.751,1140.328,525.855,309.453,7841.07,10955.293,10006.681,396.44
2018-02-15,1037.132,8595.111,2620.485,1152.677,542.751,312.326,7961.499,11089.11,10124.801,401.172
2018-02-16,1039.912,8623.703,2615.242,1149.369,541.54,311.969,7987.895,11093.243,10209.27,404.62
2018-02-19,1039.216,8615.834,2618.116,1153.229,536.786,311.44,7989.472,11093.243,10103.067,400.728
2018-02-20,1034.43,8577.114,2603.933,1147.052,530.673,311.811,8001.476,11029.979,10119.4,401.862
2018-02-21,1032.682,8545.709,2636.977,1162.1,541.332,316.492,8012.14,10971.059,10118.846,401.181
2018-02-22,1031.49,8543.051,2617.988,1149.691,540.269,317.854,8065.108,10978.775,10108.356,401.088
2018-02-23,1043.338,8639.26,2652.309,1166.762,545.052,317.986,8132.335,11154.263,10111.311,401.023
2018-02-26,1051.98,8716.091,2662.608,1173.047,545.079,321.28,8131.423,11280.87,10155.465,402.67
2018-02-27,1043.011,8640.095,2643.639,1165.156,542.18,319.284,8036.906,11139.506,10096.82,400.525
2018-02-28,1031.645,8549.699,2606.495,1150.539,532.508,312.532,7890.851,11018.81,9991.359,397.526
2018-03-01,1019.535,8438.326,2600.172,1149.7,526.526,308.57,7878.307,10877.725,9855.98,391.942
2018-03-02,1018.477,8438.392,2578.045,1138.026,521.974,306.347,7888.786,10938.341,9751.966,387.981
2018-03-05,1025.045,8506.104,2565.367,1126.036,528.618,310.51,7940.322,11059.96,9867.396,391.842
2018-03-06,1031.906,8553.023,2604.611,1144.523,537.95,311.581,7988.289,11093.131,9944.679,395.476
2018-03-07,1030.719,8546.296,2594.754,1140.901,534.999,310.651,7946.059,11091.659,9978.662,397.837
2018-03-08,1035.606,8586.378,2608.022,1151.425,531.85,308.138,7904.36,11142.157,10023.795,399.722
2018-03-09,1047.193,8683.811,2634.215,1160.759,538.242,312.276,8054.695,11332.008,10057.81,400.471
2018-03-12,1050.896,8703.861,2666.992,1180.043,539.44,312.928,8059.488,11320.57,10082.69,401.598
2018-03-13,1046.978,8665.213,2670.703,1182.226,540.244,312.808,8047.935,11249.239,10045.88,400.288
2018-03-14,1042.308,8626.098,2659.811,1180.799,532.409,306.405,7980.493,11190.149,10001.519,398.127
2018-03-15,1041.769,8623.408,2654.522,1183.481,526.35,304.011,7852.455,11179.641,10028.746,399.355
2018-03-16,1041.862,8627.3,2647.886,1181.969,522.395,304.03,7822.38,11200.283,10025.611,399.397
2018-03-19,1030.78,8532.223,2627.019,1172.025,519.038,300.877,7772.324,11042.818,9957.078,396.977
2018-03-20,1031.694,8534.402,2641.19,1178.081,525.439,303.675,7759.601,11059.535,9962.421,397.269
2018-03-21,1031.02,8528.271,2640.693,1173.686,529.364,308.267,7853.476,11043.291,9945.173,396.451
2018-03-22,1014.263,8382.857,2612.766,1161.385,521.572,305.35,7805.761,10766.82,9829.637,391.64
2018-03-23,996.164,8236.474,2559.077,1131.555,519.145,304.903,7735.627,10541.992,9783.384,388.357
2018-03-26,1011.217,8368.367,2581.385,1143.662,517.534,299.881,7823.976,10825.152,9781.408,388.459
2018-03-27,1005.782,8313.968,2588.252,1150.27,517.705,301.274,7722.678,10635.683,9864.774,391.517
2018-03-28,1000.956,8290.633,2539.386,1127.734,503.007,297.053,7699.23,10603.457,9878.175,391.275
2018-03-29,1009.445,8363.544,2555.197,1132.842,506.52,300.577,7817.527,10749.935,9881.141,392.522
2018-03-30,1010.179,8368.879,2558.701,1135.046,506.357,300.254,7817.527,10749.935,9881.141,392.522
2018-04-02,997.914,8254.463,2555.824,1134.773,505.196,298.421,7778.932,10510.557,9893.04,392.803
2018-04-03,1002.428,8296.289,2557.502,1134.473,504.519,299.944,7844.67,10640.816,9814.666,389.851
2018-04-04,1006.368,8347.681,2526.206,1117.756,501.73,299.247,7801.771,10764.19,9795.093,389.217
2018-04-05,1015.981,8427.59,2549.965,1125.823,509.034,303.565,7927.043,10840.645,9977.63,396.732
2018-04-06,1003.795,8317.079,2540.122,1124.216,505.803,301.585,7808.693,10605.408,9981.036,396.32
2018-04-09,1007.693,8352.772,2542.529,1134.304,490.868,276.945,7731.37,10641.609,10034.582,398.64
2018-04-10,1021.443,8470.301,2569.399,1148.301,493.241,277.53,7782.986,10822.588,10151.92,402.889
2018-04-11,1018.31,8440.239,2570.483,1148.216,489.692,276.293,7877.666,10765.098,10121.43,401.592
2018-04-12,1022.139,8475.026,2573.453,1145.522,497.603,284.456,7915.942,10852.767,10134.606,402.164
2018-04-13,1020.681,8467.9,2558.854,1141.757,492.195,280.929,7807.418,10819.791,10154.617,403.106
2018-04-16,1024.842,8513.951,2543.911,1135.409,492.095,277.457,7698.486,10908.406,10156.577,403.765
2018-04-17,1032.153,8581.673,2546.709,1130.489,498.503,284.012,7850.021,11027.694,10223.424,407.228
2018-04-18,1036.559,8611.482,2572.597,1137.998,509.537,290.181,7982.523,11037.506,10281.418,409.512
2018-04-19,1034.188,8581.173,2590.07,1150.207,509.369,290.126,7921.428,10976.779,10277.092,408.98
2018-04-20,1025.645,8516.29,2555.465,1134.241,503.314,286.531,7826.215,10885.104,10207.336,406.567
2018-04-23,1023.573,8506.643,2533.673,1124.868,497.79,286.11,7769.728,10884.961,10196.106,406.186
2018-04-24,1016.517,8443.967,2525.072,1123.132,494.092,286.104,7695.582,10740.944,10196.127,405.652
2018-04-25,1013.169,8426.223,2494.596,1110.976,485.522,283.045,7593.423,10757.038,10092.371,401.514
2018-04-26,1020.516,8491.494,2503.524,1111.168,490.532,284.741,7714.296,10869.772,10142.868,402.756
2018-04-27,1023.482,8507.552,2529.773,1123.531,494.931,287.803,7779.863,10878.385,10164.19,404.186
2018-04-30,1020.396,8470.213,2547.855,1136.172,494.544,285.953,7720.164,10793.112,10171.369,405.09
2018-05-01,1019.04,8459.312,2543.68,1136.98,489.197,282.832,7681.851,10819.606,10082.154,401.973
2018-05-02,1014.917,8431.197,2519.95,1128.976,485.741,281.074,7484.621,10744.653,10119.488,403.61
2018-05-03,1011.443,8411.854,2490.396,1118.861,475.681,279.181,7349.491,10721.879,10045.834,400.984
2018-05-04,1019.256,8487.121,2487.007,1113.321,481.685,281.135,7381.443,10860.8,10101.034,403.122
2018-05-07,1023.005,8519.036,2494.613,1119.684,482.568,281.569,7294.779,10901.951,10156.637,404.936
2018-05-08,1022.619,8512.113,2501.828,1127.175,478.568,279.77,7241.562,10901.01,10118.172,402.802
2018-05-09,1029.214,8573.202,2504.335,1125.832,481.816,282.072,7298.722,11005.936,10188.418,403.619
2018-05-10,1036.914,8633.132,2532.34,1134.547,490.619,287.446,7475.365,11108.321,10213.059,405.278
2018-05-11,1041.721,8670.573,2549.754,1142.81,498.087,293.067,7433.555,11128.998,10285.53,407.882
2018-05-14,1044.144,8688.998,2559.51,1149.529,500.297,294.852,7361.245,11137.185,10310.143,409.087
2018-05-15,1035.343,8624.474,2518.788,1135.71,481.896,286.849,7252.833,11062.383,10225.714,405.249
2018-05-16,1037.318,8638.248,2529.469,1137.294,489.237,287.662,7318.296,11109.938,10181.805,402.028
2018-05-17,1037.593,8651.629,2505.777,1130.815,481.889,286.165,7130.767,11104.909,10256.065,405.339
2018-05-18,1035.106,8634.31,2492.272,1128.983,475.025,282.918,6997.096,11078.253,10217.187,403.361
2018-05-21,1039.435,8676.317,2489.756,1128.518,474.418,286.04,6965.021,11160.08,10240.695,403.715
2018-05-22,1039.305,8669.437,2502.147,1128.916,482.288,287.431,7110.988,11122.814,10289.615,406.243
2018-05-23,1035.874,8645.928,2482.675,1123.624,473.114,280.601,7012.65,11160.605,10111.866,399.045
2018-05-24,1033.947,8625.487,2487.62,1127.094,475.513,281.237,6950.088,11138.609,10072.588,397.703
2018-05-25,1031.248,8598.004,2492.029,1131.224,475.865,280.224,6884.799,11113.354,10025.732,395.232
2018-05-28,1029.847,8584.389,2492.9,1136.56,478.142,279.645,6648.377,11113.354,9972.681,391.969
2018-05-29,1018.494,8487.788,2469.737,1127.067,468.646,276.946,6635.385,10989.562,9793.25,383.957
2018-05-30,1024.718,8559.932,2440.307,1109.642,466.791,276.963,6650.411,11130.286,9869.382,387.836
2018-05-31,1022.55,8531.327,2458.184,1121.144,466.022,277.698,6638.597,11056.293,9858.436,387.218
2018-06-01,1030.679,8598.357,2479.386,1130.344,473.019,278.743,6660.304,11179.272,9945.843,391.107
2018-06-04,1037.991,8650.366,2515.935,1146.033,482.53,283.845,6752.303,11230.304,10004.596,393.891
2018-06-05,1036.739,8640.779,2511.125,1149.802,476.865,283.064,6576.535,11240.739,9949.565,392.236
2018-06-06,1044.876,8711.915,2523.841,1157.072,480.488,284.954,6526.614,11339.292,10041.955,396.605
2018-06-07,1045.448,8717.264,2523.989,1162.048,478.599,284.907,6356.357,11330.118,10061.173,397.6
2018-06-08,1043.996,8718.274,2492.835,1146.408,468.141,277.658,6416.882,11366.736,9991.674,394.294
2018-06-11,1047.285,8745.196,2501.851,1150.093,467.372,277.45,6505.16,11378.948,10100.716,399.254
2018-06-12,1047.949,8750.209,2504.544,1152.846,465.27,277.233,6496.885,11402.187,10070.186,398.198
2018-06-13,1045.263,8729.631,2494.238,1147.311,465.192,277.598,6469.272,11356.991,10076.172,398.556
2018-06-14,1045.199,8739.17,2472.849,1136.216,462.864,275.847,6435.682,11391.141,10096.511,398.939
2018-06-15,1040.567,8707.597,2446.811,1128.256,452.512,269.747,6301.568,11382.363,9968.672,395.275
2018-06-18,1036.171,8673.897,2429.957,1122.488,444.21,265.341,6270.362,11361.683,9885.54,391.488
2018-06-19,1027.741,8615.64,2384.219,1096.275,436.999,262.913,6344.582,11315.511,9775.613,386.375
2018-06-20,1031.395,8641.505,2402.753,1103.08,443.719,268.128,6404.289,11337.012,9812.287,387.062
2018-06-21,1024.981,8594.222,2374.199,1090.097,442.378,266.846,6249.897,11262.901,9752.169,384.07
2018-06-22,1029.72,8630.998,2391.417,1094.661,451.005,270.948,6334.984,11283.301,9887.125,388.369
2018-06-25,1015.447,8511.425,2358.142,1077.119,445.625,271.423,6327.251,11125.346,9717.637,382.188
2018-06-26,1016.331,8522.939,2351.521,1073.167,442.131,269.584,6389.896,11150.402,9709.227,381.522
2018-06-27,1009.539,8474.665,2317.53,1056.087,440.759,272.47,6268.961,11051.821,9726.186,381.949
2018-06-28,1010.667,8490.236,2307.265,1048.84,439.64,269.579,6333.32,11121.319,9640.937,377.768
2018-06-29,1017.42,8530.354,2357.686,1069.735,455.639,277.629,6436.563,11131.375,9795.634,384.136
2018-07-02,1013.225,8501.099,2335.496,1061.809,450.894,276.365,6294.801,11166.202,9658.415,379.043
2018-07-03,1013.062,8501.078,2332.269,1055.278,455.248,276.856,6404.877,11111.772,9773.683,383.684
2018-07-04,1012.989,8501.66,2329.587,1051.26,457.36,278.238,6465.576,11111.772,9776.389,383.576
2018-07-05,1019.123,8560.141,2328.943,1047.327,462.755,283.654,6512.691,11210.118,9867.438,388.953
2018-07-06,1027.356,8632.178,2341.665,1053.427,463.763,284.037,6560.915,11307.502,9933.193,391.958
2018-07-09,1036.896,8704.913,2379.078,1070.083,473.063,288.031,6637.6,11411.006,9994.701,393.7
2018-07-10,1039.053,8724.346,2381.227,1071.271,472.639,290.663,6650.282,11449.289,10004.728,394.169
2018-07-11,1029.816,8648.493,2356.457,1060.258,465.117,287.62,6624.513,11368.698,9877.41,389.015
2018-07-12,1036.369,8704.45,2369.498,1067.302,463.993,285.885,6681.335,11469.475,9922.2,390.572
2018-07-13,1038.586,8719.74,2381.614,1073.938,464.279,288.556,6705.431,11479.898,9926.683,391.035
2018-07-16,1037.255,8712.611,2369.996,1068.473,460.664,286.694,6707.37,11466.231,9927.786,391.924
2018-07-17,1039.654,8734.573,2371.654,1066.284,462.981,284.14,6797.174,11514.825,9930.911,392.556
2018-07-18,1041.222,8751.299,2367.719,1065.296,461.316,282.305,6770.152,11536.945,9953.535,393.794
2018-07-19,1037.212,8721.588,2350.157,1058.538,455.285,278.145,6720.944,11494.561,9907.969,391.089
2018-07-20,1040.143,8739.506,2371.034,1065.258,459.337,277.963,6892.311,11483.104,9972.595,392.773
2018-07-23,1040.244,8740.861,2370.188,1066.246,458.93,280.924,6837.373,11501.853,9953.758,391.8
2018-07-24,1046.495,8788.695,2394.352,1073.713,465.605,285.512,7011.663,11550.459,10039.479,395.122
2018-07-25,1052.091,8832.601,2413.692,1083.447,464.899,284.987,7107.414,11656.492,9984.902,392.534
2018-07-26,1052.269,8833.743,2414.855,1084.118,468.268,288.188,7045.93,11622.735,10052.441,395.728
2018-07-27,1050.122,8810.023,2421.984,1085.498,471.695,288.603,7104.396,11542.187,10087.23,397.33
2018-07-30,1046.589,8778.722,2417.362,1080.767,474.994,292.445,7123.255,11472.751,10109.906,397.942
2018-07-31,1048.433,8798.941,2411.556,1078.18,477.845,293.788,7031.29,11530.98,10122.701,398.368
2018-08-01,1046.778,8783.723,2410.553,1077.893,476.611,292.479,7040.968,11519.964,10049.854,395.818
2018-08-02,1043.984,8777.359,2367.956,1058.592,464.252,287.306,7000.567,11584.061,9918.135,390.344
2018-08-03,1048.112,8810.018,2381.661,1060.371,469.73,288.396,7169.965,11634.782,9966.3,391.622
2018-08-06,1048.776,8818.741,2376.504,1060.614,464.682,287.168,7123.921,11677.454,9927.05,390.48
2018-08-07,1053.864,8857.696,2396.136,1069.035,471.111,289.232,7148.514,11712.172,10004.665,393.496
2018-08-08,1053.594,8855.145,2396.125,1073.145,467.133,284.044,7051.18,11708.319,9994.739,393.076
2018-08-09,1052.893,8849.475,2394.068,1077.839,461.035,280.843,6917.38,11696.816,9987.204,392.411
2018-08-10,1040.995,8753.572,2358.332,1069.52,443.35,271.358,6692.052,11619.58,9758.403,381.211
2018-08-13,1033.558,8703.047,2316.04,1048.435,434.456,270.107,6669.179,11572.53,9720.066,379.318
2018-08-14,1037.847,8744.387,2314.593,1043.551,438.656,273.676,6757.79,11646.236,9684.211,377.66
2018-08-15,1026.588,8657.633,2272.301,1029.988,421.524,268.451,6575.192,11555.854,9501.189,370.356
2018-08-16,1033.312,8723.234,2268.356,1024.193,426.806,271.202,6618.465,11650.328,9617.425,374.87
2018-08-17,1036.58,8752.739,2271.481,1030.422,422.009,267.804,6527.298,11688.829,9625.386,374.868
2018-08-20,1040.929,8782.512,2295.71,1042.053,427.177,270.473,6557.783,11717.175,9700.68,378.236
2018-08-21,1045.005,8809.87,2319.599,1053.605,435.767,273.935,6518.755,11744.954,9796.315,383.022
2018-08-22,1047.56,8827.36,2333.84,1058.849,441.465,274.209,6553.386,11742.584,9859.385,386.022
2018-08-23,1044.464,8800.493,2328.574,1057.8,440.086,269.986,6489.674,11721.598,9822.919,384.968
2018-08-24,1050.057,8851.404,2333.042,1057.25,445.902,274.4,6516.947,11797.677,9873.356,387.587
2018-08-27,1060.157,8927.232,2375.18,1074.726,455.417,279.57,6675.087,11888.831,9961.743,392.354
2018-08-28,1061.459,8937.952,2378.609,1078.816,457.574,280.208,6550.32,11891.723,9995.71,393.522
2018-08-29,1065.106,8972.524,2378.609,1080.749,452.243,280.162,6569.326,11959.85,10006.488,393.789
2018-08-30,1059.886,8936.036,2351.124,1074.608,438.806,277.39,6381.512,11908.566,9945.558,390.342
2018-08-31,1057.14,8911.933,2347.057,1069.612,441.052,280.39,6445.473,11912.821,9841.512,385.663
2018-09-03,1055.286,8903.568,2327.72,1061.406,435.924,278.52,6394.807,11912.821,9844.511,385.528
2018-09-04,1050.001,8860.733,2312.384,1060.676,424.555,275.305,6247.662,11893.842,9717.119,380.021
2018-09-05,1043.636,8819.759,2271.714,1039.985,416.917,272.967,6227.034,11855.5,9668.091,377.4
2018-09-06,1039.81,8786.774,2264.744,1033.451,417.863,271.677,6307.377,11815.196,9619.015,375.455
2018-09-07,1037.625,8760.979,2275.343,1035.346,421.999,269.756,6420.192,11788.491,9588.494,374.083
2018-09-10,1038.51,8781.783,2249.371,1021.816,419.715,269.661,6371.612,11812.719,9647.36,376.646
2018-09-11,1039.862,8802.905,2232.006,1014.874,419.532,270.417,6225.099,11856.703,9625.846,375.948
2018-09-12,1042.215,8823.63,2235.37,1013.259,421.065,272.108,6350.376,11862.688,9702.897,378.881
2018-09-13,1048.204,8866.441,2264.742,1027.354,429.158,275.949,6352.868,11927.743,9735.379,380.629
2018-09-14,1051.201,8883.293,2289.004,1041.391,429.489,277.71,6372.909,11934.191,9761.104,382.005
2018-09-17,1047.252,8858.597,2262.262,1025.072,425.848,277.323,6447.944,11862.564,9792.07,382.861
2018-09-18,1052.752,8907.108,2269.982,1025.642,429.763,282.421,6547.49,11926.134,9812.451,384.719
2018-09-19,1056.442,8929.819,2295.74,1038.725,435.221,285.11,6549.87,11937.603,9824.605,384.933
2018-09-20,1064.893,9003.773,2308.842,1044.683,438.508,285.519,6570.932,12031.833,9965.428,390.692
2018-09-21,1068.412,9021.72,2341.182,1059.205,444.602,287.723,6668.527,12025.598,10021.841,393.27
2018-09-24,1064.416,8993.363,2321.151,1046.694,448.219,291.102,6618.25,11984.728,9990.995,391.932
